depot,service_number,product,avg_seats_per_bus,route,dep_time,arr_time,planned_kms,planned_trips,planned_per_trip,breakeven_cpk,can_be_cancelled
HAKIMPET,2012,XC,60,25-AJM,13:55,21:15,142,7,20.28571429,25.03,0
HAKIMPET,2021,ME,43,25-AJM,06:55,14:15,142,7,20.28571429,25.03,0
HAKIMPET,2022,ME,43,25-AJM,14:35,21:55,142,7,20.28571429,25.03,0
HAKIMPET,2032,XS,60,211DY,13:35,11:15,263,13,20.26153846,25.03,0
HAKIMPET,2041,ME,43,25S/281,06:00,18:45,285,9,31.66666667,25.03,0
HAKIMPET,2051,ME,43,25S/281,07:00,19:45,285,9,31.66666667,25.03,0
HAKIMPET,2061,ME,56,25S/281,08:00,20:45,285,9,31.66666667,25.03,0
HAKIMPET,2082,ME,43,212/702,15:05,12:35,344,8,43,25.03,0
HAKIMPET,2092,XS,60,211M,14:35,11:10,296,14,21.14285714,25.03,0
HAKIMPET,2102,XC,60,23T,14:05,11:54,242,26,9.307692308,25.03,0
HAKIMPET,2122,XC,60,23GF/K,13:50,10:35,252,24,10.5,25.03,0
HAKIMPET,2131,XC,60,23GF,06:18,13:32,124,13,9.538461538,25.03,0
HAKIMPET,2132,XC,60,23GF,14:03,21:17,124,13,9.538461538,25.03,0
HAKIMPET,2141,XC,60,23GF,06:39,13:53,124,13,9.538461538,25.03,0
HAKIMPET,2142,XC,60,23GF,14:24,21:38,124,13,9.538461538,25.03,0
HAKIMPET,2152,XC,60,47L,13:05,10:35,232,12,19.33333333,25.03,0
HAKIMPET,2162,XC,60,47L,14:05,11:35,232,12,19.33333333,25.03,0
HAKIMPET,2172,ME,43,219,13:00,10:15,324,10,32.4,25.03,0
HAKIMPET,2182,ME,56,219,14:00,11:15,324,10,32.4,25.03,0
HYDERABAD-I,BNGC,AC_SLEEPER_SEAT,44,BANGALORE,05:30,09:25,1154,2,577,24.74,0
HYDERABAD-I,BNGD,AC_SLEEPER_SEAT,44,BANGALORE,08:00,19:45,1310,2,655,24.74,0
HYDERABAD-I,BNGE,AC_SLEEPER_SEAT,44,BANGALORE(CDPR),17:15,08:45,1310,2,655,24.74,1
HYDERABAD-I,SHRD,AC_SLEEPER_SEAT,44,SHIRIDI,16:45,05:30,1222,2,611,24.74,1
HYDERABAD-I,MTL1,DELUXE,41,MANTRALAYM,05:30,18:00,508,2,254,19.48,0
HYDERABAD-I,RCD1,DELUXE,41,RAICHUR,00:20,10:15,418,2,209,19.48,0
HYDERABAD-I,RCD2,DELUXE,41,RAICHUR,11:00,20:55,418,2,209,19.48,0
HYDERABAD-I,RCD3,DELUXE,41,RAICHUR,07:25,17:20,418,2,209,19.48,0
HYDERABAD-I,RCD4,DELUXE,41,RAICHUR,08:05,18:00,418,2,209,19.48,0
HYDERABAD-I,RCD5,DELUXE,41,RAICHUR,11:40,21:35,418,2,209,19.48,0
HYDERABAD-I,RCD6,DELUXE,41,RAICHUR,12:00,21:55,418,2,209,19.48,0
HYDERABAD-I,RCD7,DELUXE,41,RAICHUR,03:00,13:45,418,2,209,19.48,0
HYDERABAD-I,RCD8,DELUXE,41,RAICHUR,14:20,01:45,418,2,209,19.48,0
HYDERABAD-I,YGD1,DELUXE,41,YADGIR,08:30,18:40,410,2,205,19.48,0
HYDERABAD-I,RCD9,DELUXE,41,RAICHUR,16:30,11:45,418,2,209,19.48,0
HYDERABAD-I,ARD4,EXPRESS,49,AURAD,07:25,18:45,376,2,188,19.67,0
HYDERABAD-I,BCK2,EXPRESS,49,MGBS-BICHKUNDA,05:00,15:15,388,2,194,19.67,0
HYDERABAD-I,BCK3,EXPRESS,50,MGBS-BICHKUNDA,06:40,16:55,388,2,194,19.67,0
HYDERABAD-I,BCK4,EXPRESS,50,MGBS-BICHKUNDA,04:20,14:35,388,2,194,19.67,0
HYDERABAD-I,GLB1,EXPRESS,50,GULBARGA,06:00,17:05,460,2,230,19.67,0
HYDERABAD-I,GLB2,EXPRESS,49,GULBARGA,05:40,16:45,460,2,230,19.67,0
HYDERABAD-I,GLB3,EXPRESS,50,GULBARGA,06:20,17:25,460,2,230,19.67,0
HYDERABAD-I,GLB4,EXPRESS,50,GULBARGA,06:40,17:40,460,2,230,19.67,0
HYDERABAD-I,GLB5,EXPRESS,50,GULBARGA,05:20,16:25,460,2,230,19.67,0
HYDERABAD-I,GLB6,EXPRESS,50,GULBARGA,07:00,18:00,460,2,230,19.67,0
HYDERABAD-I,MTM2,EXPRESS,49,MANTRALAYM,07:00,20:15,508,2,254,19.67,0
HYDERABAD-I,MTY2,EXPRESS,50,RAICHUR,13:00,00:35,418,2,209,19.67,0
HYDERABAD-I,RC01,EXPRESS,50,RAICHUR,00:45,11:25,418,2,209,19.67,0
HYDERABAD-I,RC02,EXPRESS,50,RAICHUR,19:45,14:05,418,2,209,19.67,0
HYDERABAD-I,RC10,EXPRESS,49,RAICHUR,07:30,19:05,418,2,209,19.67,0
HYDERABAD-I,RC13,EXPRESS,49,RAICHUR,17:15,12:45,418,2,209,19.67,0
HYDERABAD-I,RC14,EXPRESS,49,RAICHUR,03:30,14:25,418,2,209,19.67,0
HYDERABAD-I,RC15,EXPRESS,50,RAICHUR,13:40,01:20,418,2,209,19.67,0
HYDERABAD-I,RC16,EXPRESS,49,RAICHUR,11:00,22:35,418,2,209,19.67,0
HYDERABAD-I,RC17,EXPRESS,49,RAICHUR,06:50,18:05,418,2,209,19.67,0
HYDERABAD-I,RC22,EXPRESS,49,RAICHUR,09:30,20:50,418,2,209,19.67,0
HYDERABAD-I,RC23,EXPRESS,49,RAICHUR,04:30,15:05,418,2,209,19.67,0
HYDERABAD-I,RC24,EXPRESS,49,RAICHUR,09:00,20:35,418,2,209,19.67,0
HYDERABAD-I,RC25,EXPRESS,49,RAICHUR,05:15,15:45,418,2,209,19.67,0
HYDERABAD-I,RC28,EXPRESS,49,RAICHUR,07:10,17:50,418,2,209,19.67,0
HYDERABAD-I,RC29,EXPRESS,49,RAICHUR,05:50,16:25,418,2,209,19.67,0
HYDERABAD-I,RC30,EXPRESS,49,RAICHUR,04:00,14:45,418,2,209,19.67,0
HYDERABAD-I,RC32,EXPRESS,49,RAICHUR,09:40,21:05,418,2,209,19.67,0
HYDERABAD-I,RC33,EXPRESS,49,RAICHUR,17:45,11:15,418,2,209,19.67,0
HYDERABAD-I,RC34,EXPRESS,49,RAICHUR,11:40,23:50,418,2,209,19.67,0
HYDERABAD-I,RC35,EXPRESS,50,RAICHUR,08:30,20:05,418,2,209,19.67,0
HYDERABAD-I,RC36,EXPRESS,49,RAICHUR,05:40,16:05,418,2,209,19.67,0
HYDERABAD-I,RC38,EXPRESS,49,RAICHUR,07:50,19:35,418,2,209,19.67,0
HYDERABAD-I,RC39,EXPRESS,49,RAICHUR,08:50,20:05,418,2,209,19.67,0
HYDERABAD-I,RC42,EXPRESS,49,RAICHUR,07:10,18:25,418,2,209,19.67,0
HYDERABAD-I,RC44,EXPRESS,49,RAICHUR,06:30,17:35,418,2,209,19.67,0
HYDERABAD-I,RC46,EXPRESS,50,RAICHUR,02:15,13:05,418,2,209,19.67,0
HYDERABAD-I,RC49,EXPRESS,50,RAICHUR,01:30,12:25,418,2,209,19.67,0
HYDERABAD-I,RC50,EXPRESS,49,RAICHUR,06:10,17:05,418,2,209,19.67,0
HYDERABAD-I,RC51,EXPRESS,50,RAICHUR,20:15,10:20,418,2,209,19.67,0
HYDERABAD-I,RC53,EXPRESS,50,RAICHUR,08:00,19:40,418,2,209,19.67,0
HYDERABAD-I,RCR1,EXPRESS,49,RAICHUR,05:00,15:25,418,2,209,19.67,0
HYDERABAD-I,RCR2,EXPRESS,49,RAICHUR,06:20,17:20,418,2,209,19.67,0
HYDERABAD-I,RCR3,EXPRESS,49,RAICHUR,06:00,16:45,418,2,209,19.67,0
HYDERABAD-I,RCR4,EXPRESS,49,RAICHUR,15:45,11:45,418,2,209,19.67,0
HYDERABAD-I,RCR5,EXPRESS,49,RAICHUR,10:00,21:20,418,2,209,19.67,0
HYDERABAD-I,RCR7,EXPRESS,50,RAICHUR,16:15,09:50,418,2,209,19.67,0
HYDERABAD-I,RCR8,EXPRESS,49,RAICHUR,10:20,21:50,418,2,209,19.67,0
HYDERABAD-I,RCR9,EXPRESS,50,RAICHUR,08:10,19:50,418,2,209,19.67,0
HYDERABAD-I,SDM1,EXPRESS,50,SEDAM,09:30,19:10,340,2,170,19.67,0
HYDERABAD-I,SDM2,EXPRESS,50,SEDAM,05:40,15:50,340,2,170,19.67,0
HYDERABAD-I,SDM3,EXPRESS,50,SEDAM,08:40,19:10,340,2,170,19.67,0
HYDERABAD-I,SDM4,EXPRESS,50,SEDAM,11:20,20:40,340,2,170,19.67,0
HYDERABAD-I,SEDM,EXPRESS,49,SEDAM,08:15,17:10,340,2,170,19.67,0
HYDERABAD-I,YGR2,EXPRESS,50,YADGIR,07:00,18:15,410,2,205,19.67,0
HYDERABAD-I,YGR3,EXPRESS,50,YADGIR,06:20,16:40,410,2,205,19.67,0
HYDERABAD-I,YGR4,EXPRESS,50,YADGIR,06:00,16:20,410,2,205,19.67,0
HYDERABAD-I,YGR5,EXPRESS,50,YADGIR,06:00,16:05,410,2,205,19.67,0
HYDERABAD-I,YGR7,EXPRESS,50,YADGIR,05:00,15:00,410,2,205,19.67,0
HYDERABAD-I,YGR8,EXPRESS,50,YADGIR,10:30,21:00,410,2,205,19.67,0
HYDERABAD-I,RV01,GARUDA PLUS,43,VIJAYAWADA,02:20,18:25,538,2,269,29.49,0
HYDERABAD-I,RV07,GARUDA PLUS,48,VIJAYAWADA,15:40,07:30,538,2,269,29.49,0
HYDERABAD-I,NGP2,L_N_AC_SLEEP_SE,48,NAGPUR,06:30,04:40,1029,2,514.5,21.72,1
HYDERABAD-I,NGPM,L_N_AC_SLEEP_SE,48,NAGPUR,17:30,03:00,1029,2,514.5,21.72,0
HYDERABAD-I,PUNE,L_N_AC_SLEEP_SE,48,PUNE,18:00,06:00,1152,2,576,21.72,1
HYDERABAD-I,RPR1,L_N_AC_SLEEP_SE,48,NAGPUR,15:30,20:40,1029,2,514.5,21.72,0
HYDERABAD-I,RV02,RAJDHANI,39,VIJAYAWADA,03:00,20:15,538,2,269,29.59,0
HYDERABAD-I,RV03,RAJDHANI,39,VIJAYAWADA,03:45,21:00,538,2,269,29.59,0
HYDERABAD-I,RV04,RAJDHANI,39,VIJAYAWADA,05:05,22:40,538,2,269,29.59,0
HYDERABAD-I,RV05,RAJDHANI,39,VIJAYAWADA,18:00,10:40,538,2,269,29.59,0
HYDERABAD-I,RV06,RAJDHANI,39,VIJAYAWADA,16:30,09:00,538,2,269,29.59,0
HYDERABAD-I,RV08,RAJDHANI,39,VIJAYAWADA,19:40,12:00,538,2,269,29.59,0
HYDERABAD-I,RV09,RAJDHANI,39,VIJAYAWADA,08:15,01:20,538,2,269,29.59,0
HYDERABAD-I,RV10,RAJDHANI,39,VIJAYAWADA,02:40,19:45,538,2,269,29.59,0
HYDERABAD-I,GV05,RAJDHANI,39,VIJAYAWADA,22:20,14:00,538,2,269,29.59,0
HYDERABAD-I,BCM1,RAJDHANI,39,BHADRACHALAM,20:50,16:00,634,2,317,29.59,0
HYDERABAD-I,ADN1,SUP LUX,36,ADONI,08:05,03:35,618,2,309,19.9,0
HYDERABAD-I,ADN2,SUP LUX,36,ADONI,13:40,11:05,618,2,309,19.9,0
HYDERABAD-I,GV02,SUP LUX,36,VIJAYAWADA,07:05,01:00,538,2,269,19.9,0
HYDERABAD-I,MTS1,SUP LUX,36,MANTRALAYM,12:20,02:15,508,2,254,19.9,0
HYDERABAD-I,MTS2,SUP LUX,36,MANTRALAYM,22:15,11:30,508,2,254,19.9,0
HYDERABAD-I,MTS3,SUP LUX,36,MANTRALAYM,15:00,11:20,508,2,254,19.9,0
HYDERABAD-I,NDL1,SUP LUX,36,NANDYAL,19:30,15:40,580,2,290,19.9,0
HYDERABAD-I,NDL2,SUP LUX,36,NANDYAL,05:30,21:40,580,2,290,19.9,0
HYDERABAD-I,NDL3,SUP LUX,36,NANDYAL,07:30,22:40,580,2,290,19.9,0
HYDERABAD-I,NDL4,SUP LUX,36,NANDYAL,09:00,00:25,580,2,290,19.9,0
HYDERABAD-I,NDL5,SUP LUX,36,NANDYAL,10:45,02:45,580,2,290,19.9,0
HYDERABAD-I,NDL6,SUP LUX,36,NANDYAL,08:15,00:20,580,2,290,19.9,0
HYDERABAD-I,NDL8,SUP LUX,36,NANDYAL,06:30,21:10,580,2,290,19.9,0
HYDERABAD-I,SLP2,SUP LUX,36,SHOLAPUR,10:00,05:25,626,2,313,19.9,0
HYDERABAD-I,VJA1,SUP LUX,36,VIJAYAWADA,03:15,18:40,538,2,269,19.9,0
HYDERABAD-I,VJA2,SUP LUX,36,VIJAYAWADA,05:35,22:30,538,2,269,19.9,0
HYDERABAD-I,VJA3,SUP LUX,36,VIJAYAWADA,01:30,16:45,538,2,269,19.9,0
HYDERABAD-I,VJA4,SUP LUX,36,VIJAYAWADA,18:10,10:35,538,2,269,19.9,0
HYDERABAD-I,VJA5,SUP LUX,36,VIJAYAWADA,20:10,11:50,538,2,269,19.9,0
HYDERABAD-I,VJA6,SUP LUX,36,VIJAYAWADA,23:15,14:50,538,2,269,19.9,0
HYDERABAD-I,YGS1,SUP LUX,36,YADGIR,07:45,17:45,410,2,205,19.9,0
HYDERABAD-II,BNG3,IH,36,BANGALORE,07:00,17:40,1166,2,583,18.31,0
HYDERABAD-II,BNG6,IH,36,BANGALORE,15:30,13:12,1166,2,583,18.31,0
HYDERABAD-II,KNL1,IH,36,KURNOOL,10:48,12:05,860,2,430,18.31,0
HYDERABAD-II,KNL3,IH,36,KURNOOL,05:15,15:35,860,2,430,18.31,0
HYDERABAD-II,KNL2,IH,36,KURNOOL,11:00,21:05,436,2,218,18.31,0
HYDERABAD-II,KNL4,IH,36,KURNOOL,08:00,17:50,860,2,430,18.31,0
HYDERABAD-II,VJA6,IH,36,VIJAYAWADA,02:50,20:00,550,2,275,18.31,0
HYDERABAD-II,VJ10,IH,36,VIJAYAWADA,04:35,20:45,550,2,275,18.31,0
HYDERABAD-II,VJA5,IH,36,VIJAYAWADA,05:55,22:50,550,2,275,18.31,0
HYDERABAD-II,VJA3,IH,36,VIJAYAWADA,06:55,23:10,550,2,275,18.31,0
HYDERABAD-II,VJA1,IH,36,VIJAYAWADA,08:25,01:30,550,2,275,18.31,0
HYDERABAD-II,VJA4,IH,36,VIJAYAWADA,09:15,00:50,550,2,275,18.31,0
HYDERABAD-II,VJ11,IH,36,VIJAYAWADA,14:40,05:40,550,2,275,18.31,0
HYDERABAD-II,VJA9,IH,36,VIJAYAWADA,17:00,09:45,550,2,275,18.31,0
HYDERABAD-II,VJA2,IH,36,VIJAYAWADA,17:40,10:20,550,2,275,18.31,0
HYDERABAD-II,VJA8,IH,36,VIJAYAWADA,19:20,11:40,550,2,275,18.31,0
HYDERABAD-II,VJA7,IH,36,VIJAYAWADA,22:50,14:40,550,2,275,18.31,0
HYDERABAD-II,VJ12,IH,36,VIJAYAWADA,06:00,00:00,550,2,275,18.31,0
HYDERABAD-II,VJ13,IH,36,VIJAYAWADA,03:36,03:36,550,2,275,18.31,0
HYDERABAD-II,VJ14,IH,36,VIJAYAWADA,09:36,03:36,550,2,275,18.31,0
HYDERABAD-II,VJ15,IH,36,VIJAYAWADA,12:00,01:12,550,2,275,18.31,0
HYDERABAD-II,VJ16,IH,36,VIJAYAWADA,07:12,09:36,550,2,275,18.31,0
HYDERABAD-II,VJ17,IH,36,VIJAYAWADA,12:00,00:00,550,2,275,18.31,0
HYDERABAD-II,VJ18,IH,36,VIJAYAWADA,00:30,07:12,550,2,275,18.31,0
HYDERABAD-II,VJ19,IH,36,VIJAYAWADA,13:12,13:12,550,2,275,18.31,0
HYDERABAD-II,VJ20,IH,36,VIJAYAWADA,10:48,03:36,550,2,275,18.31,0
HYDERABAD-II,VJ21,IH,36,VIJAYAWADA,01:12,08:24,550,2,275,18.31,0
HYDERABAD-II,VJ22,IH,36,VIJAYAWADA,08:24,13:12,550,2,275,18.31,0
HYDERABAD-II,VJ23,IH,36,VIJAYAWADA,03:36,13:12,550,2,275,18.31,0
HYDERABAD-II,VJ24,IH,36,VIJAYAWADA,01:12,00:00,550,2,275,18.31,0
HYDERABAD-II,UD03,IL,41,DEGLORE,06:20,17:30,276,2,138,17.25,0
HYDERABAD-II,UD01,IL,41,UDGIR,04:20,15:30,476,2,238,17.25,0
HYDERABAD-II,UD02,IL,41,UDGIR,05:20,16:30,476,2,238,17.25,0
HYDERABAD-II,Z028,EP,49,UDGIR,06:40,20:05,476,2,238,18.62,0
HYDERABAD-II,Z033,EP,49,UDGIR,07:00,20:35,476,2,238,18.62,0
HYDERABAD-II,Z019,EP,49,UDGIR,07:20,20:35,476,2,238,18.62,0
HYDERABAD-II,Z026,EP,49,UDGIR,10:00,00:15,476,2,238,18.62,0
HYDERABAD-II,Z034,EP,49,UDGIR,10:20,02:15,476,2,238,18.62,0
HYDERABAD-II,Z031,EP,49,UDGIR,10:50,04:15,476,2,238,18.62,0
HYDERABAD-II,Z012,EP,49,UDGIR,12:20,10:45,476,2,238,18.62,0
HYDERABAD-II,Z029,EP,49,UDGIR,14:20,12:45,476,2,238,18.62,0
HYDERABAD-II,Z024,IE,50,UDGIR,04:40,17:40,476,2,238,18.62,0
HYDERABAD-II,Z021,IE,50,UDGIR,05:00,18:05,476,2,238,18.62,0
HYDERABAD-II,K027,IE,50,UDGIR,05:40,18:55,476,2,238,18.62,0
HYDERABAD-II,Z025,IE,50,UDGIR,07:40,21:15,476,2,238,18.62,0
HYDERABAD-II,Z020,IE,50,UDGIR,08:05,21:35,476,2,238,18.62,0
HYDERABAD-II,Z035,IE,50,UDGIR,08:20,21:50,476,2,238,18.62,0
HYDERABAD-II,Z037,IE,50,UDGIR,08:50,22:15,476,2,238,18.62,0
HYDERABAD-II,Z027,IE,50,UDGIR,09:20,22:45,476,2,238,18.62,0
HYDERABAD-II,Z022,IE,50,UDGIR,09:40,23:15,476,2,238,18.62,0
HYDERABAD-II,DGL2,EX,50,BICHKUNDA,04:00,15:15,400,2,200,18.62,0
HYDERABAD-II,M062,EX,50,BICHKUNDA,04:40,16:00,400,2,200,18.62,0
HYDERABAD-II,BK11,EX,50,BICHKUNDA,06:05,17:35,400,2,200,18.62,0
HYDERABAD-II,BCK2,EX,50,BICHKUNDA,06:30,17:50,400,2,200,18.62,0
HYDERABAD-II,JKL4,EX,50,BICHKUNDA,07:10,18:00,400,2,200,18.62,0
HYDERABAD-II,BCK1,EX,50,BICHKUNDA,07:45,18:40,400,2,200,18.62,0
HYDERABAD-II,BK10,EX,50,BICHKUNDA,08:10,19:50,400,2,200,18.62,0
HYDERABAD-II,M061,EX,50,BICHKUNDA,08:30,19:35,400,2,200,18.62,0
HYDERABAD-II,DGL3,EX,50,BICHKUNDA,08:50,20:30,400,2,200,18.62,0
HYDERABAD-II,BCK4,EX,50,BICHKUNDA,09:10,20:20,400,2,200,18.62,0
HYDERABAD-II,BCK7,EX,50,BICHKUNDA,09:30,20:50,400,2,200,18.62,0
HYDERABAD-II,BCK8,EX,50,BICHKUNDA,09:45,21:25,400,2,200,18.62,0
HYDERABAD-II,BCK9,EX,50,BICHKUNDA,10:30,21:40,400,2,200,18.62,0
HYDERABAD-II,BCK5,PE,49,BICHKUNDA,05:10,16:35,400,2,200,18.62,0
HYDERABAD-II,DGL4,PE,49,BICHKUNDA,05:20,16:45,400,2,200,18.62,0
HYDERABAD-II,KLP5,EX,50,KOLLAPUR,08:15,18:15,361,2,180.5,18.62,0
HYDERABAD-II,KLP1,PE,49,KOLLAPUR,05:10,15:00,361,2,180.5,18.62,0
HYDERABAD-II,KLP8,PE,49,KOLLAPUR,05:40,15:45,361,2,180.5,18.62,0
HYDERABAD-II,KL12,PE,49,KOLLAPUR,06:30,16:45,361,2,180.5,18.62,0
HYDERABAD-II,KLP3,PE,49,KOLLAPUR,07:10,17:15,361,2,180.5,18.62,0
HYDERABAD-II,KLP7,PE,49,KOLLAPUR,07:30,17:45,361,2,180.5,18.62,0
HYDERABAD-II,KL10,PE,49,KOLLAPUR,08:30,18:40,361,2,180.5,18.62,0
HYDERABAD-II,KL13,PE,49,KOLLAPUR,09:15,19:30,361,2,180.5,18.62,0
HYDERABAD-II,KLP9,PE,49,KOLLAPUR,10:15,20:00,361,2,180.5,18.62,0
HYDERABAD-II,KLP6,PE,49,KOLLAPUR,10:50,20:30,361,2,180.5,18.62,0
HYDERABAD-II,KLP4,PE,49,KOLLAPUR,11:30,21:10,361,2,180.5,18.62,0
HYDERABAD-II,J012,PE,49,KOLLAPUR,04:50,14:30,361,2,180.5,18.62,0
HYDERABAD-II,J021,PE,49,KOLLAPUR,05:30,15:15,361,2,180.5,18.62,0
HYDERABAD-II,T009,PE,49,KOLLAPUR,06:10,16:15,361,2,180.5,18.62,0
HYDERABAD-II,KL11,PE,49,KOLLAPUR,09:45,19:40,361,2,180.5,18.62,0
HYDERABAD-II,M102,IE,50,DEGLORE,11:30,09:55,460,2,230,18.62,0
HYDERABAD-II,DG01,IE,50,DEGLORE,14:15,10:40,460,2,230,18.62,0
HYDERABAD-II,N061,PE,49,JUKKAL,04:55,16:20,400,2,200,18.62,0
HYDERABAD-II,JKL2,EX,50,JUKKAL,05:55,17:20,400,2,200,18.62,0
HYDERABAD-II,K021,EX,50,MADDIMADUGU,06:00,17:40,460,2,230,18.62,0
HYDERABAD-II,MLG1,PE,49,NLG-MLG,07:15,19:45,472,4,118,18.62,0
HYDERABAD-II,TRGD,EX,50,THURUPUGUDAM,11:15,09:00,454,4,113.5,18.62,0
HYDERABAD-II,TRE1,EX,50,THORRUR,08:45,17:15,304,2,152,18.62,0
HYDERABAD-II,TRC1,PO,55,MARRIPEDA BANGLA,05:30,18:15,380,2,190,18.54,0
HYDERABAD-II,B041,PO,55,THORRUR,08:00,17:55,304,2,152,18.54,0
HYDERABAD-II,TRB2,PO,55,THORRUR,08:30,18:40,304,2,152,18.54,0
HYDERABAD-II,TRB1,PO,55,THORRUR,08:45,18:55,304,2,152,18.54,0
HYDERABAD-II,P031,PO,55,CTPL-THORRUR,08:00,18:45,316,2,158,18.54,0
HYDERABAD-II,B042,PO,55,ANNARAM,07:00,18:40,344,2,172,18.54,0
IBRAHIMPATNAM,11,MO,60,405,05:50,19:25,340,8,43,19.36,0
IBRAHIMPATNAM,22,PS,60,277T,13:30,10:30,311,10,31,19.36,0
IBRAHIMPATNAM,32,SU,60,277P,11:30,09:15,348,10,35,19.36,0
IBRAHIMPATNAM,42,PS,60,431,14:40,11:10,314,12,26,19.36,0
IBRAHIMPATNAM,52,SU,60,277Y,13:00,09:20,344,10,34,19.36,0
IBRAHIMPATNAM,61,MO,60,414,03:50,10:55,168,10,17,19.36,0
IBRAHIMPATNAM,62,MO,60,414,11:15,18:45,180,10,18,19.36,0
IBRAHIMPATNAM,122,PS,60,277,13:10,10:35,324,9,36,19.36,0
IBRAHIMPATNAM,141,SU,60,277B,06:10,19:45,338,13,26,19.36,1
IBRAHIMPATNAM,161,PS,60,277,05:35,11:20,127,4,32,19.36,0
IBRAHIMPATNAM,162,PS,60,277,13:00,21:20,195,6,32,19.36,0
IBRAHIMPATNAM,171,PS,60,277M,05:30,11:40,158,5,32,19.36,0
IBRAHIMPATNAM,172,PS,60,277M,14:30,21:25,166,5,33,19.36,1
IBRAHIMPATNAM,181,MO,60,464,07:00,20:50,370,6,62,19.36,0
IBRAHIMPATNAM,192,MO,60,459,11:50,10:45,368,10,37,19.36,0
IBRAHIMPATNAM,211,SU,60,277D,05:00,12:05,188,5,38,19.36,0
IBRAHIMPATNAM,212,SU,60,277D,13:30,20:45,176,6,29,19.36,1
IBRAHIMPATNAM,231,MO,60,406,06:10,13:15,320,7,46,19.36,1
IBRAHIMPATNAM,252,MO,60,485,12:00,10:15,356,11,32,19.36,0
IBRAHIMPATNAM,262,PM,60,431,12:20,10:30,334,10,33,19.36,0
IBRAHIMPATNAM,281,ME,43,277,07:50,13:35,136,4,34,20.06,0
IBRAHIMPATNAM,282,ME,43,277,14:30,23:05,204,6,34,20.06,0
IBRAHIMPATNAM,291,ME,43,277,08:10,13:55,136,4,34,20.06,0
IBRAHIMPATNAM,292,ME,43,277,15:00,23:45,204,6,34,20.06,0
IBRAHIMPATNAM,301,MO,60,461,06:00,12:45,168,4,42,19.36,0
IBRAHIMPATNAM,302,MO,60,461,14:00,20:45,162,4,41,19.36,0
IBRAHIMPATNAM,311,MO,60,486,06:30,13:05,174,6,29,19.36,0
IBRAHIMPATNAM,312,MO,60,486,16:00,23:15,170,8,21,19.36,0
IBRAHIMPATNAM,322,PM,60,431,13:30,09:00,321,10,32,19.36,0
IBRAHIMPATNAM,332,PM,60,436,12:30,10:55,306,10,31,19.36,0
IBRAHIMPATNAM,352,PM,60,406,14:30,11:15,322,12,27,19.36,0
IBRAHIMPATNAM,372,PM,60,422,13:00,10:45,297,10,30,19.36,0
IBRAHIMPATNAM,381,MO,60,405,05:50,20:00,370,6,62,19.36,1
IBRAHIMPATNAM,392,PM,60,439,13:20,10:00,286,8,36,19.36,0
IBRAHIMPATNAM,411,PS,60,279,05:30,12:35,158,4,39,19.36,0
IBRAHIMPATNAM,412,PS,60,279,14:43,21:48,160,4,40,19.36,0
IBRAHIMPATNAM,422,PM,60,416,14:00,11:00,313,5,63,19.36,0
IBRAHIMPATNAM,432,PM,60,427,13:00,11:20,306,7,44,19.36,0
IBRAHIMPATNAM,452,PM,60,443,13:40,10:35,310,8,39,19.36,0
IBRAHIMPATNAM,461,MO,60,469,06:30,13:50,160,4,40,19.36,1
IBRAHIMPATNAM,462,MO,60,469,15:45,22:45,182,7,26,19.36,0
IBRAHIMPATNAM,471,MO,60,412,06:30,19:50,370,6,62,19.36,0
IBRAHIMPATNAM,492,PM,60,413,14:30,11:00,308,4,77,19.36,0
IBRAHIMPATNAM,502,PM,60,469,12:45,10:16,331,10,33,19.36,0
IBRAHIMPATNAM,521,MO,60,410,05:40,20:00,338,9,38,19.36,0
IBRAHIMPATNAM,532,MO,60,440,13:20,11:20,300,17,18,19.36,0
IBRAHIMPATNAM,551,PM,60,443,06:20,13:25,164,5,33,19.36,0
IBRAHIMPATNAM,552,PM,60,443,14:25,21:25,152,6,25,19.36,0
IBRAHIMPATNAM,562,PM,60,482,13:00,11:00,317,6,53,19.36,0
IBRAHIMPATNAM,581,PM,60,439,06:20,13:35,162,8,20,19.36,0
IBRAHIMPATNAM,582,PM,60,439,14:30,21:10,138,8,17,19.36,1
IBRAHIMPATNAM,592,PM,60,459,15:45,11:25,321,9,36,19.36,0
IBRAHIMPATNAM,601,MO,60,422,06:20,13:40,204,7,29,19.36,0
IBRAHIMPATNAM,602,MO,60,422,13:55,21:10,186,5,37,19.36,0
IBRAHIMPATNAM,641,MO,60,404,06:00,19:20,382,6,64,19.36,0
IBRAHIMPATNAM,652,MO,60,409,12:10,09:45,397,7,57,19.36,0
IBRAHIMPATNAM,701,MO,60,410,06:50,20:30,334,9,37,19.36,0
IBRAHIMPATNAM,712,PM,60,421,12:30,10:30,296,16,19,19.36,0
IBRAHIMPATNAM,741,PM,60,431,05:30,13:15,159,10,16,19.36,0
IBRAHIMPATNAM,742,PM,60,431,14:30,22:05,155,10,16,19.36,0
IBRAHIMPATNAM,761,MO,60,416,06:40,18:55,356,6,59,19.36,0
IBRAHIMPATNAM,781,MO,60,483,06:40,20:35,362,9,40,19.36,0
IBRAHIMPATNAM,802,PM,60,459,15:20,11:05,344,9,38,19.36,0
IBRAHIMPATNAM,811,PS,60,279,04:39,11:44,158,4,39,19.36,0
