depot,date,passengers_per_day,actual_kms,occupancy_ratio
HAKIMPET,2025-06-28,78678.0,29105.0,0.8192
HAKIMPET,2025-06-29,66854.0,27552.0,0.7239
HAKIMPET,2025-06-30,87357.0,31103.0,0.8753
HAKIMPET,2025-07-01,82369.0,27822.0,0.8811
HAKIMPET,2025-07-02,79672.0,28538.0,0.8579
HAKIMPET,2025-07-03,83410.0,29007.0,0.8608
HAKIMPET,2025-07-04,70376.0,27583.0,0.9132
HAKIMPET,2025-07-05,78664.0,27579.0,0.8578
HAKIMPET,2025-07-06,59326.0,27696.0,0.6492
HAKIMPET,2025-07-07,80544.0,28944.0,0.8496
HAKIMPET,2025-07-08,81545.0,28052.0,0.8775
HAKIMPET,2025-07-09,80494.0,27915.0,0.8763
HAKIMPET,2025-07-10,82917.0,28364.0,0.8792
HAKIMPET,2025-07-11,79925.0,28217.0,0.8698
HAKIMPET,2025-07-12,77074.0,28711.0,0.8229
HAKIMPET,2025-07-13,63404.0,26150.0,0.7362
HAKIMPET,2025-07-14,84129.0,29561.0,0.8839
HAKIMPET,2025-07-15,81304.0,28627.0,0.8674
HAKIMPET,2025-07-16,81204.0,28351.0,0.8792
HAKIMPET,2025-07-17,80141.0,28163.0,0.8649
HAKIMPET,2025-07-18,80592.0,29126.0,0.8381
HAKIMPET,2025-07-19,79131.0,28824.0,0.8405
HAKIMPET,2025-07-20,57131.0,22779.0,0.7772
HAKIMPET,2025-07-21,69664.0,29061.0,0.7516
HAKIMPET,2025-07-22,84613.0,29169.0,0.8805
HAKIMPET,2025-07-23,73432.0,28976.0,0.7716
HAKIMPET,2025-07-24,77560.0,28782.0,0.8217
HAKIMPET,2025-07-25,77653.0,29133.0,0.7958
HAKIMPET,2025-07-26,74538.0,29704.0,0.7922
HAKIMPET,2025-07-27,63797.0,28252.0,0.6718
HAKIMPET,2025-07-28,86519.0,31344.0,0.8453
HAKIMPET,2025-07-29,82553.0,29304.0,0.8442
HAKIMPET,2025-07-30,82193.0,28998.0,0.8653
HAKIMPET,2025-07-31,84662.0,29105.0,0.884
HAKIMPET,2025-08-01,84135.0,29429.0,0.8672
HAKIMPET,2025-08-02,83259.0,30495.0,0.8567
HAKIMPET,2025-08-03,69041.0,28266.0,0.7524
HAKIMPET,2025-08-04,85246.0,29377.0,0.8957
HAKIMPET,2025-08-05,84693.0,29498.0,0.8633
HAKIMPET,2025-08-06,86437.0,29451.0,0.9042
HAKIMPET,2025-08-07,87919.0,29151.0,0.9259
HAKIMPET,2025-08-08,78421.0,29382.0,0.8137
HAKIMPET,2025-08-09,72373.0,28813.0,1.0217
HAKIMPET,2025-08-10,73438.0,30173.0,0.9229
HAKIMPET,2025-08-11,101274.0,31964.0,1.0072
HAKIMPET,2025-08-12,86437.0,30280.0,0.886
HAKIMPET,2025-08-13,85353.0,29384.0,0.8991
HAKIMPET,2025-08-14,84343.0,29667.0,0.8871
HAKIMPET,2025-08-15,65038.0,27763.0,0.7295
HAKIMPET,2025-08-16,65357.0,29653.0,0.6703
HAKIMPET,2025-08-17,60268.0,26050.0,0.6847
HAKIMPET,2025-08-18,86836.0,31584.0,0.8795
HAKIMPET,2025-08-19,79926.0,29236.0,0.8218
HAKIMPET,2025-08-20,83787.0,29380.0,0.8659
HAKIMPET,2025-08-21,81387.0,28357.0,0.8705
HAKIMPET,2025-08-22,82821.0,28927.0,0.863
HAKIMPET,2025-08-23,81087.0,29726.0,0.8283
HAKIMPET,2025-08-24,64670.0,27339.0,0.718
HAKIMPET,2025-08-25,92175.0,33213.0,0.8461
HAKIMPET,2025-08-26,82131.0,29943.0,0.8189
HAKIMPET,2025-08-27,40722.0,23848.0,0.493
HAKIMPET,2025-08-28,68230.0,27188.0,0.7438
HAKIMPET,2025-08-29,80001.0,30001.0,0.8019
HAKIMPET,2025-08-30,80929.0,28365.0,0.8579
HAKIMPET,2025-08-31,64903.0,26573.0,0.7254
HAKIMPET,2025-09-01,88483.0,33375.0,0.8146
HAKIMPET,2025-09-02,84975.0,29436.0,0.8609
HAKIMPET,2025-09-03,84518.0,29279.0,0.8735
HAKIMPET,2025-09-04,82739.0,28011.0,0.8832
HAKIMPET,2025-09-05,67408.0,27039.0,0.7521
HAKIMPET,2025-09-06,54671.0,21096.0,0.7713
HAKIMPET,2025-09-07,59051.0,26753.0,0.6391
HAKIMPET,2025-09-08,84691.0,31096.0,0.8272
HAKIMPET,2025-09-09,85169.0,28557.0,0.8897
HAKIMPET,2025-09-10,84582.0,29636.0,0.8708
HAKIMPET,2025-09-11,84584.0,28653.0,0.8826
HAKIMPET,2025-09-12,82679.0,28796.0,0.8584
HAKIMPET,2025-09-13,76768.0,28086.0,0.83
HAKIMPET,2025-09-14,65385.0,26821.0,0.733
HAKIMPET,2025-09-15,88016.0,32622.0,0.8201
HAKIMPET,2025-09-16,85267.0,29599.0,0.8621
HAKIMPET,2025-09-17,79674.0,29035.0,0.9146
HAKIMPET,2025-09-18,85984.0,28818.0,0.8901
HAKIMPET,2025-09-19,83160.0,28491.0,0.904
HAKIMPET,2025-09-20,88084.0,28841.0,0.9353
HAKIMPET,2025-09-21,59906.0,26887.0,0.6802
HAKIMPET,2025-09-22,82640.0,31536.0,0.8072
HAKIMPET,2025-09-23,83456.0,29573.0,0.8457
HAKIMPET,2025-09-24,83183.0,29052.0,0.8652
HAKIMPET,2025-09-25,86119.0,29770.0,0.8722
HAKIMPET,2025-09-26,71440.0,28798.0,0.7412
HAKIMPET,2025-09-27,71272.0,30770.0,0.8368
HAKIMPET,2025-09-28,59508.0,29948.0,0.7663
HAKIMPET,2025-09-29,64340.0,29771.0,0.7309
HAKIMPET,2025-09-30,68517.0,29262.0,0.6944
HAKIMPET,2025-10-01,64688.0,28838.0,0.6801
HAKIMPET,2025-10-02,37039.0,15106.0,0.7747
HAKIMPET,2025-10-03,46763.0,16413.0,0.8764
HAKIMPET,2025-10-04,71527.0,28013.0,0.7736
HAKIMPET,2025-10-05,66546.0,31095.0,0.7116
HAKIMPET,2025-10-06,81178.0,30286.0,0.921
HAKIMPET,2025-10-07,84294.0,28693.0,0.8956
HAKIMPET,2025-10-08,79860.0,27132.0,0.898
HAKIMPET,2025-10-09,83583.0,28693.0,0.8997
HAKIMPET,2025-10-10,80283.0,29405.0,0.8275
HAKIMPET,2025-10-11,74121.0,27709.0,0.8244
HAKIMPET,2025-10-12,62958.0,26697.0,0.7231
HAKIMPET,2025-10-13,84087.0,30894.0,0.8436
HAKIMPET,2025-10-14,83082.0,28975.0,0.8555
HAKIMPET,2025-10-15,81271.0,28324.0,0.8657
HAKIMPET,2025-10-16,87422.0,29368.0,0.8859
HAKIMPET,2025-10-17,96270.0,38551.0,0.8392
HAKIMPET,2025-10-18,8000.0,3281.0,0.6308
HAKIMPET,2025-10-19,55295.0,29599.0,0.7126
HAKIMPET,2025-10-20,47640.0,28407.0,0.5145
HAKIMPET,2025-10-21,68869.0,29072.0,0.7015
HAKIMPET,2025-10-22,81399.0,29049.0,0.8514
HAKIMPET,2025-10-23,84782.0,29928.0,0.8557
HAKIMPET,2025-10-24,78588.0,29672.0,0.8039
HAKIMPET,2025-10-25,77187.0,30383.0,0.7742
HAKIMPET,2025-10-26,62210.0,28134.0,0.6927
HAKIMPET,2025-10-27,84766.0,30893.0,0.8411
HAKIMPET,2025-10-28,82778.0,29920.0,0.8303
HAKIMPET,2025-10-29,66374.0,28956.0,0.7001
HAKIMPET,2025-10-30,73443.0,27756.0,0.7979
HAKIMPET,2025-10-31,78918.0,29232.0,0.8264
HAKIMPET,2025-11-01,78238.0,28315.0,0.8312
HAKIMPET,2025-11-02,66748.0,28974.0,0.7073
HAKIMPET,2025-11-03,83364.0,30675.0,0.8273
HAKIMPET,2025-11-04,83394.0,30148.0,0.8344
HAKIMPET,2025-11-05,63298.0,28790.0,0.6655
HAKIMPET,2025-11-06,80542.0,30747.0,0.7858
HAKIMPET,2025-11-07,77178.0,28625.0,0.8506
HAKIMPET,2025-11-08,74862.0,29557.0,0.7836
HAKIMPET,2025-11-09,67074.0,29406.0,0.7155
HAKIMPET,2025-11-10,88272.0,31786.0,0.8486
HAKIMPET,2025-11-11,82509.0,29852.0,0.8261
HAKIMPET,2025-11-12,83758.0,30951.0,0.8168
HAKIMPET,2025-11-13,80477.0,29814.0,0.8264
HAKIMPET,2025-11-14,79900.0,29675.0,0.8232
HAKIMPET,2025-11-15,81560.0,29361.0,0.8414
HAKIMPET,2025-11-16,63829.0,27838.0,0.7076
HAKIMPET,2025-11-17,85957.0,32930.0,0.812
HAKIMPET,2025-11-18,81244.0,29830.0,0.809
HAKIMPET,2025-11-19,80348.0,30374.0,0.8049
HAKIMPET,2025-11-20,80973.0,30264.0,0.8004
HAKIMPET,2025-11-21,78308.0,30346.0,0.7996
HAKIMPET,2025-11-22,78268.0,30380.0,0.7839
HAKIMPET,2025-11-23,63238.0,26769.0,0.741
HAKIMPET,2025-11-24,87207.0,32666.0,0.8179
HAKIMPET,2025-11-25,81533.0,30055.0,0.8328
HAKIMPET,2025-11-26,80672.0,29131.0,0.8422
HAKIMPET,2025-11-27,83315.0,29958.0,0.8399
HAKIMPET,2025-11-28,77498.0,29489.0,0.7825
HAKIMPET,2025-11-29,81184.0,30320.0,0.8013
HAKIMPET,2025-11-30,59764.0,28015.0,0.7114
HAKIMPET,2025-12-01,88497.0,34083.0,0.7873
HAKIMPET,2025-12-02,80988.0,29504.0,0.8103
HAKIMPET,2025-12-03,80272.0,29331.0,0.8257
HAKIMPET,2025-12-04,83356.0,29729.0,0.8361
HAKIMPET,2025-12-05,79929.0,30014.0,0.7907
HAKIMPET,2025-12-06,79354.0,29947.0,0.7901
HAKIMPET,2025-12-07,62671.0,27357.0,0.6829
HAKIMPET,2025-12-08,89644.0,35373.0,0.8261
HAKIMPET,2025-12-09,82725.0,29799.0,0.8282
HAKIMPET,2025-12-10,82917.0,30300.0,0.823
HAKIMPET,2025-12-11,79661.0,28888.0,0.8327
HAKIMPET,2025-12-12,78071.0,29846.0,0.8046
HAKIMPET,2025-12-13,78821.0,29582.0,0.799
HAKIMPET,2025-12-14,62674.0,26455.0,0.752
HAKIMPET,2025-12-15,90500.0,33200.0,0.8562
HAKIMPET,2025-12-16,83742.0,29324.0,0.8586
HAKIMPET,2025-12-17,81783.0,28553.0,0.8591
HAKIMPET,2025-12-18,82104.0,29129.0,0.844
HAKIMPET,2025-12-19,80491.0,30592.0,0.787
HAKIMPET,2025-12-20,81639.0,29723.0,0.8146
HAKIMPET,2025-12-21,65557.0,28129.0,0.7048
HAKIMPET,2025-12-22,88440.0,34599.0,0.8131
HAKIMPET,2025-12-23,84837.0,30755.0,0.8163
HAKIMPET,2025-12-24,79613.0,29579.0,0.8042
HAKIMPET,2025-12-25,67104.0,26956.0,0.7485
HAKIMPET,2025-12-26,66045.0,28617.0,0.6963
HAKIMPET,2025-12-27,76658.0,30078.0,0.759
HAKIMPET,2025-12-28,64906.0,28059.0,0.6799
HAKIMPET,2025-12-29,86888.0,33303.0,0.7846
HAKIMPET,2025-12-30,82405.0,29271.0,0.8236
HAKIMPET,2025-12-31,78060.0,29749.0,0.7756
HAKIMPET,2026-01-01,67380.0,27736.0,0.7425
HAKIMPET,2026-01-02,78908.0,30208.0,0.7766
HAKIMPET,2026-01-03,82536.0,30360.0,0.8008
HAKIMPET,2026-01-04,63423.0,27706.0,0.6683
HAKIMPET,2026-01-05,91060.0,33714.0,0.8156
HAKIMPET,2026-01-06,85181.0,30318.0,0.8355
HAKIMPET,2026-01-07,82428.0,29430.0,0.8332
HAKIMPET,2026-01-08,85231.0,29750.0,0.8515
HAKIMPET,2026-01-09,85413.0,30525.0,0.8348
HAKIMPET,2026-01-10,83617.0,34682.0,0.8411
HAKIMPET,2026-01-11,67898.0,28953.0,0.7104
HAKIMPET,2026-01-12,83427.0,32682.0,0.7661
HAKIMPET,2026-01-13,73308.0,30832.0,0.702
HAKIMPET,2026-01-14,53455.0,24859.0,0.6513
HAKIMPET,2026-01-15,41594.0,19870.0,0.6225
HAKIMPET,2026-01-16,59361.0,25801.0,0.6866
HAKIMPET,2026-01-17,74099.0,30084.0,0.738
HAKIMPET,2026-01-18,62164.0,31250.0,0.6594
HAKIMPET,2026-01-19,88411.0,34091.0,0.8983
HAKIMPET,2026-01-20,88673.0,30153.0,0.8984
HAKIMPET,2026-01-21,81213.0,29109.0,0.838
HAKIMPET,2026-01-22,85973.0,30031.0,0.8527
HAKIMPET,2026-01-23,84480.0,32370.0,0.7922
HAKIMPET,2026-01-24,78751.0,28878.0,0.8191
HAKIMPET,2026-01-25,70821.0,28983.0,0.7227
HAKIMPET,2026-01-26,56333.0,23970.0,0.7275
HAKIMPET,2026-01-27,76829.0,23511.0,0.9734
HAKIMPET,2026-01-28,76069.0,24075.0,0.9283
HAKIMPET,2026-01-29,79541.0,24603.0,0.9582
HAKIMPET,2026-01-30,72537.0,23473.0,0.9184
HAKIMPET,2026-01-31,67195.0,25267.0,0.92
HAKIMPET,2026-02-01,57173.0,26698.0,0.7805
HAKIMPET,2026-02-02,78155.0,28158.0,0.8372
HAKIMPET,2026-02-03,78414.0,28845.0,0.8064
HAKIMPET,2026-02-04,78797.0,30386.0,0.7831
HAKIMPET,2026-02-05,83768.0,31186.0,0.7854
HAKIMPET,2026-02-06,79050.0,30756.0,0.7682
HAKIMPET,2026-02-07,82074.0,30640.0,0.8015
HAKIMPET,2026-02-08,64656.0,27627.0,0.6888
HAKIMPET,2026-02-09,90808.0,34486.0,0.7942
HAKIMPET,2026-02-10,79303.0,30174.0,0.7775
HAKIMPET,2026-02-11,83543.0,32044.0,0.7749
HAKIMPET,2026-02-12,85410.0,29357.0,0.857
HAKIMPET,2026-02-14,78080.0,31086.0,0.74
HAKIMPET,2026-02-15,57811.0,27511.0,0.69
HAKIMPET,2026-02-16,70906.0,30101.0,0.78
HAKIMPET,2026-02-17,76914.0,29990.0,0.79
HAKIMPET,2026-02-18,81589.0,30768.0,0.82
HAKIMPET,2026-02-19,83204.0,30899.0,0.83
HAKIMPET,2026-02-20,78813.0,30278.0,0.81
HAKIMPET,2026-02-21,79796.0,29895.0,0.8002
HAKIMPET,2026-02-22,65654.0,27455.0,0.7201
HAKIMPET,2026-02-23,87430.0,33232.0,0.7965
HAKIMPET,2026-02-24,81036.0,31409.0,0.77
HAKIMPET,2026-02-25,79849.0,29213.0,0.8385
HAKIMPET,2026-02-26,83330.0,65347.0,0.81
HAKIMPET,2026-02-27,79501.0,30725.0,0.84
HAKIMPET,2026-02-28,82409.0,30803.0,0.8
HAKIMPET,2026-03-01,61605.0,28903.0,0.66
HAKIMPET,2026-03-02,82227.0,33320.0,0.78
HAKIMPET,2026-03-03,12175.0,38643.0,0.5313
HAKIMPET,2026-03-04,65240.0,29897.0,0.6736
HAKIMPET,2026-03-05,77672.0,29936.0,0.8223
HAKIMPET,2026-03-06,20395.0,43409.0,0.7442
HAKIMPET,2026-03-07,75613.0,30720.0,0.7674
HAKIMPET,2026-03-08,61223.0,27936.0,0.6976
HAKIMPET,2026-03-09,83274.0,33264.0,0.8028
HAKIMPET,2026-03-10,82001.0,30214.0,0.8312
HAKIMPET,2026-03-11,76530.0,31113.0,0.77
HAKIMPET,2026-03-12,81245.0,31144.0,0.8219
HAKIMPET,2026-03-13,79333.0,31045.0,0.7924
HAKIMPET,2026-03-14,73706.0,31244.0,0.7598999999999999
HAKIMPET,2026-03-15,59974.0,27687.0,0.7258
HAKIMPET,2026-03-16,81559.0,33753.0,0.7631999999999999
HANAMKONDA,2023-01-01,24816.0,31417.0,0.6147
HANAMKONDA,2023-01-02,42400.0,46524.0,0.6811
HANAMKONDA,2023-01-03,40303.0,45721.0,0.6286
HANAMKONDA,2023-01-04,39007.0,40861.0,0.4594
HANAMKONDA,2023-01-05,37869.0,41682.0,0.5194
HANAMKONDA,2023-01-06,39463.0,44391.0,0.7812
HANAMKONDA,2023-01-07,38495.0,47434.0,0.6374
HANAMKONDA,2023-01-08,30233.0,42124.0,0.636
HANAMKONDA,2023-01-09,43097.0,49116.0,0.6207
HANAMKONDA,2023-01-10,38747.0,43313.0,0.5919
HANAMKONDA,2023-01-11,43259.0,47680.0,0.5413
HANAMKONDA,2023-01-12,49907.0,48283.0,0.5171
HANAMKONDA,2023-01-13,39810.0,47182.0,0.6578
HANAMKONDA,2023-01-14,33972.0,55040.0,0.6439
HANAMKONDA,2023-01-15,21611.0,28004.0,0.7463
HANAMKONDA,2023-01-16,36697.0,45823.0,0.6973
HANAMKONDA,2023-01-17,43435.0,51290.0,0.6244
HANAMKONDA,2023-01-18,25666.0,49971.0,0.5761
HANAMKONDA,2023-01-19,43281.0,41585.0,0.5011
HANAMKONDA,2023-01-20,43542.0,46994.0,0.7081
HANAMKONDA,2023-01-21,39076.0,44765.0,0.4784
HANAMKONDA,2023-01-22,36650.0,45982.0,0.6016
HANAMKONDA,2023-01-23,51139.0,49613.0,0.7023
HANAMKONDA,2023-01-24,42044.0,47450.0,0.628
HANAMKONDA,2023-01-25,44731.0,43783.0,0.5961
HANAMKONDA,2023-01-26,37960.0,44154.0,0.5321
HANAMKONDA,2023-01-27,45120.0,45876.0,0.702
HANAMKONDA,2023-01-28,43836.0,46847.0,0.6177
HANAMKONDA,2023-01-29,33048.0,43776.0,0.674
HANAMKONDA,2023-01-30,47229.0,52104.0,0.6247
HANAMKONDA,2023-01-31,39940.0,45905.0,0.6799
HANAMKONDA,2023-02-01,45116.0,45915.0,0.6252
HANAMKONDA,2023-02-02,42873.0,46696.0,0.591
HANAMKONDA,2023-02-03,42729.0,46703.0,0.5888
HANAMKONDA,2023-02-04,44942.0,47026.0,0.6225
HANAMKONDA,2023-02-05,35884.0,43682.0,0.5579
HANAMKONDA,2023-02-06,47336.0,50686.0,0.6972
HANAMKONDA,2023-02-07,40825.0,46199.0,0.599
HANAMKONDA,2023-02-08,46528.0,44044.0,0.6483
HANAMKONDA,2023-02-09,46910.0,46553.0,0.6268
HANAMKONDA,2023-02-10,47561.0,47100.0,0.6499
HANAMKONDA,2023-02-11,47047.0,47287.0,0.6491
HANAMKONDA,2023-02-12,44751.0,48299.0,0.6399
HANAMKONDA,2023-02-13,48074.0,50116.0,0.6894
HANAMKONDA,2023-02-14,41819.0,47602.0,0.5947
HANAMKONDA,2023-02-15,49190.0,46401.0,0.7261
HANAMKONDA,2023-02-16,45651.0,46179.0,0.6828
HANAMKONDA,2023-02-17,44943.0,45121.0,0.6773
HANAMKONDA,2023-02-18,36029.0,48393.0,0.5341
HANAMKONDA,2023-02-19,34135.0,47966.0,0.5275
HANAMKONDA,2023-02-20,44429.0,50882.0,0.647
HANAMKONDA,2023-02-21,41410.0,48268.0,0.6277
HANAMKONDA,2023-02-22,46848.0,46011.0,0.6615
HANAMKONDA,2023-02-23,42219.0,47236.0,0.7316
HANAMKONDA,2023-02-24,44004.0,45092.0,0.6555
HANAMKONDA,2023-02-25,44670.0,47651.0,0.6428
HANAMKONDA,2023-02-26,40908.0,47554.0,0.5847
HANAMKONDA,2023-02-27,46074.0,49788.0,0.6404
HANAMKONDA,2023-02-28,40971.0,48539.0,0.5745
HANAMKONDA,2023-03-01,44812.0,45210.0,0.6337
HANAMKONDA,2023-03-02,42506.0,48078.0,0.6061
HANAMKONDA,2023-03-03,42912.0,45791.0,0.5915
HANAMKONDA,2023-03-04,43400.0,47743.0,0.6182
HANAMKONDA,2023-03-05,39577.0,43720.0,0.554
HANAMKONDA,2023-03-06,52224.0,51044.0,0.6461
HANAMKONDA,2023-03-07,22453.0,33037.0,0.4577
HANAMKONDA,2023-03-08,45670.0,50205.0,0.6202
HANAMKONDA,2023-03-09,48593.0,46916.0,0.6641
HANAMKONDA,2023-03-10,47784.0,45693.0,0.6733
HANAMKONDA,2023-03-11,47966.0,48597.0,0.6651
HANAMKONDA,2023-03-12,45638.0,45635.0,0.6614
HANAMKONDA,2023-03-13,52230.0,50740.0,0.737
HANAMKONDA,2023-03-14,44771.0,47727.0,0.6519
HANAMKONDA,2023-03-15,44367.0,42845.0,0.6387
HANAMKONDA,2023-03-16,42596.0,47951.0,0.5923
HANAMKONDA,2023-03-17,43168.0,46610.0,0.6274
HANAMKONDA,2023-03-18,47981.0,46865.0,0.6833
HANAMKONDA,2023-03-19,38307.0,45086.0,0.5915
HANAMKONDA,2023-03-20,47998.0,50565.0,0.6991
HANAMKONDA,2023-03-21,40649.0,48345.0,0.6009
HANAMKONDA,2023-03-22,22737.0,37001.0,0.4399
HANAMKONDA,2023-03-23,38436.0,45650.0,0.5928
HANAMKONDA,2023-03-24,40123.0,48303.0,0.5891
HANAMKONDA,2023-03-25,42089.0,49326.0,0.5887
HANAMKONDA,2023-03-26,32393.0,44307.0,0.4939
HANAMKONDA,2023-03-27,43861.0,50056.0,0.6231
HANAMKONDA,2023-03-28,39573.0,46040.0,0.5481
HANAMKONDA,2023-03-29,39557.0,47438.0,0.5451
HANAMKONDA,2023-03-30,26525.0,39454.0,0.4569
HANAMKONDA,2023-03-31,39574.0,46597.0,0.5544
HANAMKONDA,2023-04-01,41050.0,47402.0,0.5584
HANAMKONDA,2023-04-02,32794.0,45664.0,0.4851
HANAMKONDA,2023-04-03,41698.0,47896.0,0.6033
HANAMKONDA,2023-04-04,37674.0,49124.0,0.5821
HANAMKONDA,2023-04-05,33792.0,43387.0,0.4964
HANAMKONDA,2023-04-06,38521.0,46317.0,0.5317
HANAMKONDA,2023-04-07,34629.0,45847.0,0.5247
HANAMKONDA,2023-04-08,38594.0,45881.0,0.531
HANAMKONDA,2023-04-09,35222.0,47155.0,0.5162
HANAMKONDA,2023-04-10,44053.0,49352.0,0.6331
HANAMKONDA,2023-04-11,38388.0,45867.0,0.5717
HANAMKONDA,2023-04-12,38749.0,46584.0,0.5347
HANAMKONDA,2023-04-13,36486.0,46322.0,0.5094
HANAMKONDA,2023-04-14,28971.0,44077.0,0.5074
HANAMKONDA,2023-04-15,36298.0,45215.0,0.5337
HANAMKONDA,2023-04-16,33796.0,44548.0,0.4862
HANAMKONDA,2023-04-17,41972.0,50988.0,0.5814
HANAMKONDA,2023-04-18,36607.0,45431.0,0.5107
HANAMKONDA,2023-04-19,36233.0,43753.0,0.5042
HANAMKONDA,2023-04-20,35163.0,44320.0,0.4924
HANAMKONDA,2023-04-21,39632.0,46110.0,0.5692
HANAMKONDA,2023-04-22,30342.0,39059.0,0.5327
HANAMKONDA,2023-04-23,31868.0,45362.0,0.5007
HANAMKONDA,2023-04-24,43975.0,51078.0,0.617
HANAMKONDA,2023-04-25,39374.0,46346.0,0.5381
HANAMKONDA,2023-04-26,40502.0,46599.0,0.5509
HANAMKONDA,2023-04-27,40647.0,47808.0,0.5338
HANAMKONDA,2023-04-28,37234.0,46278.0,0.5412
HANAMKONDA,2023-04-29,39406.0,46665.0,0.5744
HANAMKONDA,2023-04-30,39069.0,44915.0,0.6117
HANAMKONDA,2023-05-01,40728.0,51133.0,0.6246
HANAMKONDA,2023-05-02,41788.0,48090.0,0.6199
HANAMKONDA,2023-05-03,45527.0,45963.0,0.6485
HANAMKONDA,2023-05-04,47041.0,47699.0,0.6506
HANAMKONDA,2023-05-05,38203.0,45955.0,0.713
HANAMKONDA,2023-05-06,42429.0,44484.0,0.617
HANAMKONDA,2023-05-07,38244.0,51462.0,0.5695
HANAMKONDA,2023-05-08,42698.0,47845.0,0.6311
HANAMKONDA,2023-05-09,38042.0,47891.0,0.5471
HANAMKONDA,2023-05-10,44614.0,46881.0,0.6281
HANAMKONDA,2023-05-11,,,0.632
HANAMKONDA,2023-05-12,41777.0,42005.0,0.6636
HANAMKONDA,2023-05-13,41602.0,48000.0,0.6425
HANAMKONDA,2023-05-14,38632.0,46525.0,0.6244
HANAMKONDA,2023-05-15,44585.0,52329.0,0.6607
HANAMKONDA,2023-05-16,36892.0,46200.0,0.5688
HANAMKONDA,2023-05-17,41965.0,46621.0,0.6015
HANAMKONDA,2023-05-18,38976.0,46468.0,0.5545
HANAMKONDA,2023-05-19,32361.0,43245.0,0.5142
HANAMKONDA,2023-05-20,38430.0,48115.0,0.5856
HANAMKONDA,2023-05-21,36810.0,46836.0,0.6368
HANAMKONDA,2023-05-22,42029.0,49410.0,0.6584
HANAMKONDA,2023-05-23,35112.0,43090.0,0.5959
HANAMKONDA,2023-05-24,40335.0,44836.0,0.6092
HANAMKONDA,2023-05-25,39516.0,45352.0,0.6138
HANAMKONDA,2023-05-26,39849.0,43150.0,0.6323
HANAMKONDA,2023-05-27,39455.0,46462.0,0.5834
HANAMKONDA,2023-05-28,32289.0,44787.0,0.5218
HANAMKONDA,2023-05-29,42266.0,50881.0,0.6175
HANAMKONDA,2023-05-30,34881.0,45438.0,0.5658
HANAMKONDA,2023-05-31,42358.0,44298.0,0.6524
HANAMKONDA,2023-06-01,45814.0,48782.0,0.6773
HANAMKONDA,2023-06-02,41837.0,47689.0,0.6452
HANAMKONDA,2023-06-03,43440.0,47907.0,0.6761
HANAMKONDA,2023-06-04,37815.0,48651.0,0.6495
HANAMKONDA,2023-06-05,47868.0,50303.0,0.7163
HANAMKONDA,2023-06-06,40035.0,46234.0,0.6204
HANAMKONDA,2023-06-07,43749.0,45454.0,0.6772
HANAMKONDA,2023-06-08,43140.0,46643.0,0.6799
HANAMKONDA,2023-06-09,48157.0,50061.0,0.7131
HANAMKONDA,2023-06-10,43447.0,48011.0,0.6683
HANAMKONDA,2023-06-11,37236.0,49819.0,0.5879
HANAMKONDA,2023-06-12,47375.0,49537.0,0.7077
HANAMKONDA,2023-06-13,43855.0,49497.0,0.6462
HANAMKONDA,2023-06-14,47924.0,45912.0,0.6811
HANAMKONDA,2023-06-15,46163.0,47158.0,0.6508
HANAMKONDA,2023-06-16,46378.0,48469.0,0.6455
HANAMKONDA,2023-06-17,43608.0,46311.0,0.6292
HANAMKONDA,2023-06-18,30364.0,42643.0,0.4937
HANAMKONDA,2023-06-19,47628.0,49640.0,0.6682
HANAMKONDA,2023-06-20,40189.0,46351.0,0.5925
HANAMKONDA,2023-06-21,42927.0,44009.0,0.6521
HANAMKONDA,2023-06-22,41606.0,43923.0,0.6261
HANAMKONDA,2023-06-23,41899.0,45735.0,0.6318
HANAMKONDA,2023-06-24,41709.0,44478.0,0.6441
HANAMKONDA,2023-06-25,34387.0,45780.0,0.5757
HANAMKONDA,2023-06-26,44467.0,48753.0,0.664
HANAMKONDA,2023-06-27,42181.0,43827.0,0.6074
HANAMKONDA,2023-06-28,46498.0,45387.0,0.6433
HANAMKONDA,2023-06-29,26312.0,37654.0,0.5449
HANAMKONDA,2023-06-30,36592.0,46088.0,0.7345
HANAMKONDA,2023-07-01,43877.0,46674.0,0.6297
HANAMKONDA,2023-07-02,35505.0,46529.0,0.5705
HANAMKONDA,2023-07-03,48358.0,48562.0,0.7002
HANAMKONDA,2023-07-04,41234.0,44956.0,0.6169
HANAMKONDA,2023-07-05,41434.0,43325.0,0.6154
HANAMKONDA,2023-07-06,42099.0,45135.0,0.6188
HANAMKONDA,2023-07-07,40625.0,44487.0,0.6259
HANAMKONDA,2023-07-08,31027.0,40239.0,0.5939
HANAMKONDA,2023-07-09,35007.0,45426.0,0.5857
HANAMKONDA,2023-07-10,45735.0,48336.0,0.6854
HANAMKONDA,2023-07-11,38309.0,43704.0,0.6033
HANAMKONDA,2023-07-12,41328.0,44947.0,0.6355
HANAMKONDA,2023-07-13,39256.0,43021.0,0.6071
HANAMKONDA,2023-07-14,39277.0,46098.0,0.5912
HANAMKONDA,2023-07-15,40575.0,45497.0,0.628
HANAMKONDA,2023-07-16,31561.0,43050.0,0.5496
HANAMKONDA,2023-07-17,33028.0,46418.0,0.5618
HANAMKONDA,2023-07-18,36118.0,44169.0,0.5978
